1789477506,538643009,body,-2.353226439099267e-06,-6.072563164841693e-06,0.002144295058540748,0.013876501710168972,0.00043458105444897475,-0.00286053729469304
1789477506,545075759,body,5.834792736918499e-06,-0.00019452614152123317,-0.0008612245849898749,-0.0033254227396697744,-8.975905175852755e-05,-0.00026140010501062694
1789477506,552264842,body,1.5766229905530927e-05,-0.0004940576767755157,-0.0017084635813021693,-0.008383265385469959,-0.00022666530494959173,4.9517340632357506e-05
1789477506,558890566,body,0.00010656557428891282,-0.000635142710877014,-0.0021530796773864113,-0.005149734468298037,-0.0658672735203947,0.00010440270270322576
1789477506,565858201,body,-0.0006620297404005158,-0.0006123204577095815,-0.0024664374138085674,-0.001542999614278093,-0.16507958100593492,0.00010916436933452149
1789477506,572646306,body,-0.004459816299937464,-0.000514668208620314,-0.0026316577335699664,0.0004575745925711263,-0.21600558921401336,9.411887965370618e-05
1789477506,579285895,body,-0.01305836889376832,-0.00040785886655277006,-0.0025474505568376534,0.0009768104795002805,-0.21945077905869703,8.160925810550822e-05
1789477506,585800411,body,-0.027028540192462498,-0.00031932688981454533,-0.002121415476986384,0.0007651097228645103,-0.1966444375385232,8.051765075647933e-05
1789477506,592185845,body,-0.046072104894871034,-0.0002509863011437827,-0.0013128926042087928,0.0004258189349827191,-0.1647496873527933,8.45368487350152e-05
1789477506,598635226,body,-0.06949375874330382,-0.00019567602488609485,-0.0001287070074137784,0.00021645973954308084,-0.13251276345234403,8.52222608024115e-05
1789477506,608453078,body,-0.09650404983181135,-0.00014695832174396303,0.0013921092299616711,0.0001523966567330026,-0.10284632553570834,8.015255969563142e-05
1789477506,615347322,body,-0.12634993417858484,-0.00010188454953000652,0.0031882506930650993,0.0001634509664506361,-0.07601501116733651,7.168463009900815e-05
1789477506,622226729,body,-0.15834719561348157,-6.00887456343486e-05,0.005181927565137713,0.00018854468441275907,-0.05157691171414723,6.287964466491774e-05
1789477506,628922121,body,-0.1918757774718919,-2.2167350998856045e-05,0.00728431934170056,0.00020119630153371846,-0.029162959399091432,5.533606971437419e-05
1789477506,635660535,body,-0.22636912696759515,1.133408274380859e-05,0.009401815506835116,0.00019946559898484067,-0.008623600461290877,4.923775302191666e-05
1789477506,642314502,body,-0.2613076116673188,4.021986688371765e-05,0.011442330079411103,0.00018991264087398282,0.010046748996483938,4.419608001968928e-05
1789477506,649532885,body,-0.2962164307383944,6.45670640618939e-05,0.013320761127962474,0.00017818367647981387,0.026806342878773353,3.986293001920121e-05
1789477506,656807766,body,-0.3306658715479762,8.457458237472437e-05,0.014963129945689085,0.00016666937461254784,0.041623658013337776,3.610194806937187e-05
1789477506,663588180,body,-0.3642720906663083,0.00010046976844466131,0.016309364690315103,0.00015557814479712987,0.054497839720315105,3.291506649974773e-05
1789477506,670184608,body,-0.3966975129694954,0.00011248090165159496,0.017314891211186356,0.0001444512408634094,0.06545902575926395,3.0335301380065818e-05
1789477506,676509192,body,-0.4276506001490426,0.00012084198072574826,0.017951226372059183,0.0001329736672475757,0.07456193767214667,2.8372652713653216e-05
1789477506,683137025,body,-0.45688503805179864,0.00012580192161010332,0.018205743381065346,0.00012112427255609927,0.08187932620144776,2.7008158021433615e-05
1789477506,689541655,body,-0.48419846308581393,0.00012762747856391907,0.018080754405975487,0.00010904676399927132,0.08749719976671005,2.6205917681689635e-05
1789477506,696060835,body,-0.509430826633305,0.00012660034145510658,0.017592046902155985,9.691264821410847e-05,0.09151169490534403,2.5923567816796568e-05
1789477506,703420928,body,-0.5324624598102592,0.000123011931995317,0.01676700973578662,8.486108338264928e-05,0.09402694975290674,2.6116587943579302e-05
1789477506,710369711,body,-0.5532118767295545,0.00011715833495497328,0.015642484369357935,7.299655185699167e-05,0.09515346725295981,2.6738882190344817e-05
1789477506,718241250,body,-0.5716333450984251,0.00010933609340067134,0.014262470587024543,6.140505896609188e-05,0.09500668756887903,2.774254246863015e-05
1789477506,725602161,body,-0.5877142529785906,9.983869420011321e-05,0.01267580502909266,5.016621236662148e-05,0.09370565095990457,2.9078043686068613e-05
1789477506,735984047,body,-0.6014723043694291,8.895342947580861e-05,0.010933915561030731,3.935669669796908e-05,0.09137171002283886,3.069489786993415e-05
1789477506,745841926,body,-0.6129525806470044,7.695848768303416e-05,0.009088736849393021,2.9048764294589786e-05,0.08812727801704516,3.254245559039632e-05
1789477506,753030053,body,-0.6222245083210202,6.412028689207074e-05,0.007190853736775796,1.9307731949505333e-05,0.08409460857175476,3.4570647254922906e-05
1789477506,759628845,body,-0.6293787755684637,5.0691118912348494e-05,0.005287920034958974,1.0190293646424446e-05,0.079394606960045,3.673061461564755e-05
1789477506,766844685,body,-0.6345242404888959,3.6907160813394276e-05,0.0034233819298522803,1.743771491397867e-06,0.07414567877766305,3.8975250478325925e-05
1789477506,773715776,body,-0.6377848730541654,2.2986879057063052e-05,0.0016355179615297523,-5.994130318567029e-06,0.06846262784299424,4.1259670981315546e-05
1789477506,780276420,body,-0.6392967704319754,9.129824760351254e-06,-4.320791374169859e-05,-1.2995402047786998e-05,0.06245561992528305,4.3541626578964964e-05
1789477506,786710045,body,-0.6392052819219272,-4.484192627552291e-06,-0.0015864968760450045,-1.9241732771623264e-05,0.056229231530146015,4.5781853232396975e-05
1789477506,793276975,body,-0.6376622754017256,-1.7695575836618215e-05,-0.002974296711348315,-2.472440829438729e-05,0.049881603157426874,4.794435729195438e-05
1789477506,799745965,body,-0.63482357220507,-3.0365078413768854e-05,-0.004192649326776077,-2.9444048026040035e-05,0.043503714465749806,4.999663700219646e-05
